pt,symbol_idx,osf_idx,ia,iz,ctle_A,ctle_z,post_channel_raw,post_ctle,desired,bit_error,ctle_cnt,err_acc,ctle_train_done
18278,1142,6,2,0,1.33333333e+00,5.00000000e+10,-1.22420637e-01,-1.98310572e-01,nan,nan,132,7.86206150e+01,0
18279,1142,7,2,0,1.33333333e+00,5.00000000e+10,-1.06906093e-01,-1.75996881e-01,nan,nan,132,7.86206150e+01,0
18280,1142,8,2,0,1.33333333e+00,5.00000000e+10,-8.59643281e-02,-1.45490713e-01,nan,nan,132,7.86206150e+01,0
18281,1142,9,2,0,1.33333333e+00,5.00000000e+10,-6.04880642e-02,-1.08059469e-01,nan,nan,132,7.86206150e+01,0
18282,1142,10,2,0,1.33333333e+00,5.00000000e+10,-3.15543152e-02,-6.52673501e-02,nan,nan,132,7.86206150e+01,0
18283,1142,11,2,0,1.33333333e+00,5.00000000e+10,-3.76528093e-04,-1.89038886e-02,nan,nan,132,7.86206150e+01,0
18284,1142,12,2,0,1.33333333e+00,5.00000000e+10,3.17486316e-02,2.90971551e-02,nan,nan,132,7.86206150e+01,0
18285,1142,13,2,0,1.33333333e+00,5.00000000e+10,6.34971826e-02,7.67443214e-02,nan,nan,132,7.86206150e+01,0
18286,1142,14,2,0,1.33333333e+00,5.00000000e+10,9.35737152e-02,1.22076037e-01,nan,nan,132,7.86206150e+01,0
18287,1142,15,2,0,1.33333333e+00,5.00000000e+10,1.20764661e-01,1.63244970e-01,nan,nan,132,7.86206150e+01,0
18288,1143,0,2,0,1.33333333e+00,5.00000000e+10,1.43986578e-01,1.98595173e-01,nan,nan,132,7.86206150e+01,0
18289,1143,1,2,0,1.33333333e+00,5.00000000e+10,1.62327431e-01,2.26728578e-01,nan,nan,132,7.86206150e+01,0
18290,1143,2,2,0,1.33333333e+00,5.00000000e+10,1.75079253e-01,2.46558057e-01,nan,nan,132,7.86206150e+01,0
18291,1143,3,2,0,1.33333333e+00,5.00000000e+10,1.81761078e-01,2.57345081e-01,nan,nan,132,7.86206150e+01,0
18292,1143,4,2,0,1.33333333e+00,5.00000000e+10,1.82131515e-01,2.58720843e-01,-1.00000000e+00,-1.25872084e+00,133,8.02049932e+01,0
18293,1143,5,2,0,1.33333333e+00,5.00000000e+10,1.76190853e-01,2.50690551e-01,nan,nan,133,8.02049932e+01,0
18294,1143,6,2,0,1.33333333e+00,5.00000000e+10,1.64173053e-01,2.33621451e-01,nan,nan,133,8.02049932e+01,0
18295,1143,7,2,0,1.33333333e+00,5.00000000e+10,1.46528413e-01,2.08215812e-01,nan,nan,133,8.02049932e+01,0
18296,1143,8,2,0,1.33333333e+00,5.00000000e+10,1.23898068e-01,1.75470784e-01,nan,nan,133,8.02049932e+01,0
18297,1143,9,2,0,1.33333333e+00,5.00000000e+10,9.70817615e-02,1.36627486e-01,nan,nan,133,8.02049932e+01,0
18298,1143,10,2,0,1.33333333e+00,5.00000000e+10,6.70005499e-02,9.31120519e-02,nan,nan,133,8.02049932e+01,0
18299,1143,11,2,0,1.33333333e+00,5.00000000e+10,3.46562164e-02,4.64715410e-02,nan,nan,133,8.02049932e+01,0
18300,1143,12,2,0,1.33333333e+00,5.00000000e+10,1.08922792e-03,-1.69230763e-03,nan,nan,133,8.02049932e+01,0
18301,1143,13,2,0,1.33333333e+00,5.00000000e+10,-3.26629743e-02,-4.97885937e-02,nan,nan,133,8.02049932e+01,0
18302,1143,14,2,0,1.33333333e+00,5.00000000e+10,-6.55606196e-02,-9.62923658e-02,nan,nan,133,8.02049932e+01,0
18303,1143,15,2,0,1.33333333e+00,5.00000000e+10,-9.67369570e-02,-1.39801798e-01,nan,nan,133,8.02049932e+01,0
18304,1144,0,2,0,1.33333333e+00,5.00000000e+10,-1.25333670e-01,-1.79095789e-01,nan,nan,133,8.02049932e+01,0
18305,1144,1,2,0,1.33333333e+00,5.00000000e+10,-1.50728032e-01,-2.13173704e-01,nan,nan,133,8.02049932e+01,0
18306,1144,2,2,0,1.33333333e+00,5.00000000e+10,-1.72407935e-01,-2.41291187e-01,nan,nan,133,8.02049932e+01,0
18307,1144,3,2,0,1.33333333e+00,5.00000000e+10,-1.90026113e-01,-2.62977297e-01,nan,nan,133,8.02049932e+01,0
18308,1144,4,2,0,1.33333333e+00,5.00000000e+10,-2.03403423e-01,-2.78028135e-01,1.00000000e+00,1.27802814e+00,134,8.18383491e+01,0
18309,1144,5,2,0,1.33333333e+00,5.00000000e+10,-2.12524856e-01,-2.86495551e-01,nan,nan,134,8.18383491e+01,0
18310,1144,6,2,0,1.33333333e+00,5.00000000e+10,-2.17528763e-01,-2.88668993e-01,nan,nan,134,8.18383491e+01,0
18311,1144,7,2,0,1.33333333e+00,5.00000000e+10,-2.18690053e-01,-2.85049542e-01,nan,nan,134,8.18383491e+01,0
18312,1144,8,2,0,1.33333333e+00,5.00000000e+10,-2.16398388e-01,-2.76316376e-01,nan,nan,134,8.18383491e+01,0
18313,1144,9,2,0,1.33333333e+00,5.00000000e+10,-2.11132569e-01,-2.63286906e-01,nan,nan,134,8.18383491e+01,0
18314,1144,10,2,0,1.33333333e+00,5.00000000e+10,-2.03432478e-01,-2.46872507e-01,nan,nan,134,8.18383491e+01,0
18315,1144,11,2,0,1.33333333e+00,5.00000000e+10,-1.93870025e-01,-2.28032095e-01,nan,nan,134,8.18383491e+01,0
18316,1144,12,2,0,1.33333333e+00,5.00000000e+10,-1.83020566e-01,-2.07725945e-01,nan,nan,134,8.18383491e+01,0
18317,1144,13,2,0,1.33333333e+00,5.00000000e+10,-1.71436206e-01,-1.86872037e-01,nan,nan,134,8.18383491e+01,0
18318,1144,14,2,0,1.33333333e+00,5.00000000e+10,-1.59622296e-01,-1.66307065e-01,nan,nan,134,8.18383491e+01,0
18319,1144,15,2,0,1.33333333e+00,5.00000000e+10,-1.48018242e-01,-1.46753920e-01,nan,nan,134,8.18383491e+01,0
18320,1145,0,2,0,1.33333333e+00,5.00000000e+10,-1.37035872e-01,-1.28805235e-01,nan,nan,134,8.18383491e+01,0
18321,1145,1,2,0,1.33333333e+00,5.00000000e+10,-1.26898215e-01,-1.12908123e-01,nan,nan,134,8.18383491e+01,0
18322,1145,2,2,0,1.33333333e+00,5.00000000e+10,-1.17780656e-01,-9.93384342e-02,nan,nan,134,8.18383491e+01,0
18323,1145,3,2,0,1.33333333e+00,5.00000000e+10,-1.09771527e-01,-8.81991684e-02,nan,nan,134,8.18383491e+01,0
18324,1145,4,2,0,1.33333333e+00,5.00000000e+10,-1.02881631e-01,-7.94440517e-02,-1.00000000e+00,-9.20555948e-01,135,8.26857724e+01,0
18325,1145,5,2,0,1.33333333e+00,5.00000000e+10,-9.70583703e-02,-7.29045281e-02,nan,nan,135,8.26857724e+01,0
18326,1145,6,2,0,1.33333333e+00,5.00000000e+10,-9.22033576e-02,-6.83198692e-02,nan,nan,135,8.26857724e+01,0
18327,1145,7,2,0,1.33333333e+00,5.00000000e+10,-8.81921758e-02,-6.53699367e-02,nan,nan,135,8.26857724e+01,0
18328,1145,8,2,0,1.33333333e+00,5.00000000e+10,-8.48948139e-02,-6.37095032e-02,nan,nan,135,8.26857724e+01,0
18329,1145,9,2,0,1.33333333e+00,5.00000000e+10,-8.21952826e-02,-6.30024247e-02,nan,nan,135,8.26857724e+01,0
18330,1145,10,2,0,1.33333333e+00,5.00000000e+10,-8.00089718e-02,-6.29535783e-02,nan,nan,135,8.26857724e+01,0
18331,1145,11,2,0,1.33333333e+00,5.00000000e+10,-7.82964807e-02,-6.33364034e-02,nan,nan,135,8.26857724e+01,0
18332,1145,12,2,0,1.33333333e+00,5.00000000e+10,-7.70729062e-02,-6.40140824e-02,nan,nan,135,8.26857724e+01,0
18333,1145,13,2,0,1.33333333e+00,5.00000000e+10,-7.64119057e-02,-6.49528194e-02,nan,nan,135,8.26857724e+01,0
18334,1145,14,2,0,1.33333333e+00,5.00000000e+10,-7.64667462e-02,-6.62297258e-02,nan,nan,135,8.26857724e+01,0
18335,1145,15,2,0,1.33333333e+00,5.00000000e+10,-7.73937946e-02,-6.80275513e-02,nan,nan,135,8.26857724e+01,0
18336,1146,0,2,0,1.33333333e+00,5.00000000e+10,-7.93862284e-02,-7.06083030e-02,nan,nan,135,8.26857724e+01,0
18337,1146,1,2,0,1.33333333e+00,5.00000000e+10,-8.27102050e-02,-7.42910173e-02,nan,nan,135,8.26857724e+01,0
18338,1146,2,2,0,1.33333333e+00,5.00000000e+10,-8.76144952e-02,-7.94399346e-02,nan,nan,135,8.26857724e+01,0
18339,1146,3,2,0,1.33333333e+00,5.00000000e+10,-9.43319223e-02,-8.64376223e-02,nan,nan,135,8.26857724e+01,0
18340,1146,4,2,0,1.33333333e+00,5.00000000e+10,-1.03059170e-01,-9.56462284e-02,0.00000000e+00,9.56462284e-02,136,8.26949206e+01,0
18341,1146,5,2,0,1.33333333e+00,5.00000000e+10,-1.13938279e-01,-1.07371006e-01,nan,nan,136,8.26949206e+01,0
18342,1146,6,2,0,1.33333333e+00,5.00000000e+10,-1.27041296e-01,-1.21828753e-01,nan,nan,136,8.26949206e+01,0
18343,1146,7,2,0,1.33333333e+00,5.00000000e+10,-1.42359300e-01,-1.39123087e-01,nan,nan,136,8.26949206e+01,0
18344,1146,8,2,0,1.33333333e+00,5.00000000e+10,-1.59796729e-01,-1.59227977e-01,nan,nan,136,8.26949206e+01,0
18345,1146,9,2,0,1.33333333e+00,5.00000000e+10,-1.79171499e-01,-1.81980499e-01,nan,nan,136,8.26949206e+01,0
18346,1146,10,2,0,1.33333333e+00,5.00000000e+10,-2.00220987e-01,-2.07083285e-01,nan,nan,136,8.26949206e+01,0
18347,1146,11,2,0,1.33333333e+00,5.00000000e+10,-2.22613474e-01,-2.34116499e-01,nan,nan,136,8.26949206e+01,0
18348,1146,12,2,0,1.33333333e+00,5.00000000e+10,-2.45964225e-01,-2.62558512e-01,nan,nan,136,8.26949206e+01,0
18349,1146,13,2,0,1.33333333e+00,5.00000000e+10,-2.69854999e-01,-2.91813804e-01,nan,nan,136,8.26949206e+01,0
18350,1146,14,2,0,1.33333333e+00,5.00000000e+10,-2.93878034e-01,-3.21249519e-01,nan,nan,136,8.26949206e+01,0
18351,1146,15,2,0,1.33333333e+00,5.00000000e+10,-3.17588189e-01,-3.50230733e-01,nan,nan,136,8.26949206e+01,0
18352,1147,0,2,0,1.33333333e+00,5.00000000e+10,-3.40621242e-01,-3.78151494e-01,nan,nan,136,8.26949206e+01,0
18353,1147,1,2,0,1.33333333e+00,5.00000000e+10,-3.62610362e-01,-4.04467205e-01,nan,nan,136,8.26949206e+01,0
18354,1147,2,2,0,1.33333333e+00,5.00000000e+10,-3.83270956e-01,-4.28718214e-01,nan,nan,136,8.26949206e+01,0
18355,1147,3,2,0,1.33333333e+00,5.00000000e+10,-4.02386959e-01,-4.50549496e-01,nan,nan,136,8.26949206e+01,0
18356,1147,4,2,0,1.33333333e+00,5.00000000e+10,-4.19812985e-01,-4.69727158e-01,0.00000000e+00,4.69727158e-01,137,8.29155642e+01,0
18357,1147,5,2,0,1.33333333e+00,5.00000000e+10,-4.35470459e-01,-4.86141771e-01,nan,nan,137,8.29155642e+01,0
18358,1147,6,2,0,1.33333333e+00,5.00000000e+10,-4.49338124e-01,-4.99799820e-01,nan,nan,137,8.29155642e+01,0
18359,1147,7,2,0,1.33333333e+00,5.00000000e+10,-4.61437775e-01,-5.10805111e-01,nan,nan,137,8.29155642e+01,0
18360,1147,8,2,0,1.33333333e+00,5.00000000e+10,-4.71816497e-01,-5.19332312e-01,nan,nan,137,8.29155642e+01,0
18361,1147,9,2,0,1.33333333e+00,5.00000000e+10,-4.80527000e-01,-5.25595139e-01,nan,nan,137,8.29155642e+01,0
18362,1147,10,2,0,1.33333333e+00,5.00000000e+10,-4.87607833e-01,-5.29811958e-01,nan,nan,137,8.29155642e+01,0
18363,1147,11,2,0,1.33333333e+00,5.00000000e+10,-4.93065303e-01,-5.32171731e-01,nan,nan,137,8.29155642e+01,0
18364,1147,12,2,0,1.33333333e+00,5.00000000e+10,-4.96858837e-01,-5.32803275e-01,nan,nan,137,8.29155642e+01,0
18365,1147,13,2,0,1.33333333e+00,5.00000000e+10,-4.98891247e-01,-5.31750587e-01,nan,nan,137,8.29155642e+01,0
18366,1147,14,2,0,1.33333333e+00,5.00000000e+10,-4.99005015e-01,-5.28956563e-01,nan,nan,137,8.29155642e+01,0
18367,1147,15,2,0,1.33333333e+00,5.00000000e+10,-4.96985208e-01,-5.24256820e-01,nan,nan,137,8.29155642e+01,0
18368,1148,0,2,0,1.33333333e+00,5.00000000e+10,-4.92569103e-01,-5.17384532e-01,nan,nan,137,8.29155642e+01,0
18369,1148,1,2,0,1.33333333e+00,5.00000000e+10,-4.85462045e-01,-5.07986295e-01,nan,nan,137,8.29155642e+01,0
18370,1148,2,2,0,1.33333333e+00,5.00000000e+10,-4.75358497e-01,-4.95648119e-01,nan,nan,137,8.29155642e+01,0
18371,1148,3,2,0,1.33333333e+00,5.00000000e+10,-4.61966818e-01,-4.79929755e-01,nan,nan,137,8.29155642e+01,0
18372,1148,4,2,0,1.33333333e+00,5.00000000e+10,-4.45035890e-01,-4.60404841e-01,-1.00000000e+00,-5.39595159e-01,138,8.32067271e+01,0
18373,1148,5,2,0,1.33333333e+00,5.00000000e+10,-4.24381528e-01,-4.36703765e-01,nan,nan,138,8.32067271e+01,0
18374,1148,6,2,0,1.33333333e+00,5.00000000e+10,-3.99910545e-01,-4.08555806e-01,nan,nan,138,8.32067271e+01,0
18375,1148,7,2,0,1.33333333e+00,5.00000000e+10,-3.71640439e-01,-3.75827105e-01,nan,nan,138,8.32067271e+01,0
18376,1148,8,2,0,1.33333333e+00,5.00000000e+10,-3.39712942e-01,-3.38551169e-01,nan,nan,138,8.32067271e+01,0
18377,1148,9,2,0,1.33333333e+00,5.00000000e+10,-3.04400125e-01,-2.96949165e-01,nan,nan,138,8.32067271e+01,0
18378,1148,10,2,0,1.33333333e+00,5.00000000e+10,-2.66102220e-01,-2.51437938e-01,nan,nan,138,8.32067271e+01,0
18379,1148,11,2,0,1.33333333e+00,5.00000000e+10,-2.25337016e-01,-2.02624606e-01,nan,nan,138,8.32067271e+01,0
18380,1148,12,2,0,1.33333333e+00,5.00000000e+10,-1.82721237e-01,-1.51287607e-01,nan,nan,138,8.32067271e+01,0
18381,1148,13,2,0,1.33333333e+00,5.00000000e+10,-1.38945003e-01,-9.83450991e-02,nan,nan,138,8.32067271e+01,0
18382,1148,14,2,0,1.33333333e+00,5.00000000e+10,-9.47409636e-02,-4.48126282e-02,nan,nan,138,8.32067271e+01,0
18383,1148,15,2,0,1.33333333e+00,5.00000000e+10,-5.08501640e-02,8.24715976e-03,nan,nan,138,8.32067271e+01,0
18384,1149,0,2,0,1.33333333e+00,5.00000000e+10,-7.98696089e-03,5.97793173e-02,nan,nan,138,8.32067271e+01,0
18385,1149,1,2,0,1.33333333e+00,5.00000000e+10,3.31945754e-02,1.08792050e-01,nan,nan,138,8.32067271e+01,0
18386,1149,2,2,0,1.33333333e+00,5.00000000e+10,7.21304209e-02,1.54408853e-01,nan,nan,138,8.32067271e+01,0
18387,1149,3,2,0,1.33333333e+00,5.00000000e+10,1.08370428e-01,1.95913548e-01,nan,nan,138,8.32067271e+01,0
18388,1149,4,2,0,1.33333333e+00,5.00000000e+10,1.41594559e-01,2.32784912e-01,-1.00000000e+00,-1.23278491e+00,139,8.47264857e+01,0
18389,1149,5,2,0,1.33333333e+00,5.00000000e+10,1.71620416e-01,2.64718361e-01,nan,nan,139,8.47264857e+01,0
18390,1149,6,2,0,1.33333333e+00,5.00000000e+10,1.98401598e-01,2.91633072e-01,nan,nan,139,8.47264857e+01,0
18391,1149,7,2,0,1.33333333e+00,5.00000000e+10,2.22017123e-01,3.13664049e-01,nan,nan,139,8.47264857e+01,0
18392,1149,8,2,0,1.33333333e+00,5.00000000e+10,2.42652815e-01,3.31139747e-01,nan,nan,139,8.47264857e+01,0
18393,1149,9,2,0,1.33333333e+00,5.00000000e+10,2.60576162e-01,3.44546998e-01,nan,nan,139,8.47264857e+01,0
18394,1149,10,2,0,1.33333333e+00,5.00000000e+10,2.76106662e-01,3.54485934e-01,nan,nan,139,8.47264857e+01,0
18395,1149,11,2,0,1.33333333e+00,5.00000000e+10,2.89584021e-01,3.61618386e-01,nan,nan,139,8.47264857e+01,0
18396,1149,12,2,0,1.33333333e+00,5.00000000e+10,3.01336691e-01,3.66613758e-01,nan,nan,139,8.47264857e+01,0
18397,1149,13,2,0,1.33333333e+00,5.00000000e+10,3.11653263e-01,3.70096549e-01,nan,nan,139,8.47264857e+01,0
18398,1149,14,2,0,1.33333333e+00,5.00000000e+10,3.20781455e-01,3.72603090e-01,nan,nan,139,8.47264857e+01,0
18399,1149,15,2,0,1.33333333e+00,5.00000000e+10,3.28841916e-01,3.74543670e-01,nan,nan,139,8.47264857e+01,0
18400,1150,0,2,0,1.33333333e+00,5.00000000e+10,3.35917780e-01,3.76172740e-01,nan,nan,139,8.47264857e+01,0
18401,1150,1,2,0,1.33333333e+00,5.00000000e+10,3.41954244e-01,3.77577468e-01,nan,nan,139,8.47264857e+01,0
18402,1150,2,2,0,1.33333333e+00,5.00000000e+10,3.46839634e-01,3.78677905e-01,nan,nan,139,8.47264857e+01,0
18403,1150,3,2,0,1.33333333e+00,5.00000000e+10,3.50401272e-01,3.79245424e-01,nan,nan,139,8.47264857e+01,0
18404,1150,4,2,0,1.33333333e+00,5.00000000e+10,3.52429694e-01,3.78940209e-01,1.00000000e+00,6.21059791e-01,140,8.51122010e+01,0
18405,1150,5,2,0,1.33333333e+00,5.00000000e+10,3.52707464e-01,3.77356043e-01,nan,nan,140,8.51122010e+01,0
18406,1150,6,2,0,1.33333333e+00,5.00000000e+10,3.51040211e-01,3.74070260e-01,nan,nan,140,8.51122010e+01,0
18407,1150,7,2,0,1.33333333e+00,5.00000000e+10,3.47287284e-01,3.68695885e-01,nan,nan,140,8.51122010e+01,0
18408,1150,8,2,0,1.33333333e+00,5.00000000e+10,3.41389422e-01,3.60932250e-01,nan,nan,140,8.51122010e+01,0
18409,1150,9,2,0,1.33333333e+00,5.00000000e+10,3.33391061e-01,3.50610112e-01,nan,nan,140,8.51122010e+01,0
18410,1150,10,2,0,1.33333333e+00,5.00000000e+10,3.23455251e-01,3.37727459e-01,nan,nan,140,8.51122010e+01,0
18411,1150,11,2,0,1.33333333e+00,5.00000000e+10,3.11869751e-01,3.22472815e-01,nan,nan,140,8.51122010e+01,0
18412,1150,12,2,0,1.33333333e+00,5.00000000e+10,2.99043511e-01,3.05233751e-01,nan,nan,140,8.51122010e+01,0
18413,1150,13,2,0,1.33333333e+00,5.00000000e+10,2.85493497e-01,2.86589499e-01,nan,nan,140,8.51122010e+01,0
18414,1150,14,2,0,1.33333333e+00,5.00000000e+10,2.71800052e-01,2.67284309e-01,nan,nan,140,8.51122010e+01,0
18415,1150,15,2,0,1.33333333e+00,5.00000000e+10,2.58646853e-01,2.48190376e-01,nan,nan,140,8.51122010e+01,0
18416,1151,0,2,0,1.33333333e+00,5.00000000e+10,2.46740191e-01,2.30271206e-01,nan,nan,140,8.51122010e+01,0
18417,1151,1,2,0,1.33333333e+00,5.00000000e+10,2.36718670e-01,2.14524637e-01,nan,nan,140,8.51122010e+01,0
18418,1151,2,2,0,1.33333333e+00,5.00000000e+10,2.29186250e-01,2.01905072e-01,nan,nan,140,8.51122010e+01,0
18419,1151,3,2,0,1.33333333e+00,5.00000000e+10,2.24654468e-01,1.93256974e-01,nan,nan,140,8.51122010e+01,0
18420,1151,4,2,0,1.33333333e+00,5.00000000e+10,2.23511456e-01,1.89263422e-01,1.00000000e+00,8.10736578e-01,141,8.57694948e+01,0
18421,1151,5,2,0,1.33333333e+00,5.00000000e+10,2.25998257e-01,1.90402361e-01,nan,nan,141,8.57694948e+01,0
18422,1151,6,2,0,1.33333333e+00,5.00000000e+10,2.32194160e-01,1.96914010e-01,nan,nan,141,8.57694948e+01,0
18423,1151,7,2,0,1.33333333e+00,5.00000000e+10,2.42012134e-01,2.08782444e-01,nan,nan,141,8.57694948e+01,0
18424,1151,8,2,0,1.33333333e+00,5.00000000e+10,2.55204688e-01,2.25733334e-01,nan,nan,141,8.57694948e+01,0
18425,1151,9,2,0,1.33333333e+00,5.00000000e+10,2.71379731e-01,2.47248467e-01,nan,nan,141,8.57694948e+01,0
18426,1151,10,2,0,1.33333333e+00,5.00000000e+10,2.90025268e-01,2.72596253e-01,nan,nan,141,8.57694948e+01,0
18427,1151,11,2,0,1.33333333e+00,5.00000000e+10,3.10541145e-01,3.00876114e-01,nan,nan,141,8.57694948e+01,0
18428,1151,12,2,0,1.33333333e+00,5.00000000e+10,3.32275521e-01,3.31073535e-01,nan,nan,141,8.57694948e+01,0
18429,1151,13,2,0,1.33333333e+00,5.00000000e+10,3.54563430e-01,3.62121776e-01,nan,nan,141,8.57694948e+01,0
18430,1151,14,2,0,1.33333333e+00,5.00000000e+10,3.76764671e-01,3.92965724e-01,nan,nan,141,8.57694948e+01,0
18431,1151,15,2,0,1.33333333e+00,5.00000000e+10,3.98298303e-01,4.22623261e-01,nan,nan,141,8.57694948e+01,0
18432,1152,0,2,0,1.33333333e+00,5.00000000e+10,4.18618960e-01,4.50231617e-01,nan,nan,141,8.57694948e+01,0
18433,1152,1,2,0,1.33333333e+00,5.00000000e+10,4.37390726e-01,4.75090762e-01,nan,nan,141,8.57694948e+01,0
18434,1152,2,2,0,1.33333333e+00,5.00000000e+10,4.54355485e-01,4.96713003e-01,nan,nan,141,8.57694948e+01,0
18435,1152,3,2,0,1.33333333e+00,5.00000000e+10,4.69377924e-01,5.14842250e-01,nan,nan,141,8.57694948e+01,0
18436,1152,4,2,0,1.33333333e+00,5.00000000e+10,4.82437293e-01,5.29440653e-01,0.00000000e+00,-5.29440653e-01,142,8.60498022e+01,0
18437,1152,5,2,0,1.33333333e+00,5.00000000e+10,4.93610315e-01,5.40663836e-01,nan,nan,142,8.60498022e+01,0
18438,1152,6,2,0,1.33333333e+00,5.00000000e+10,5.03046780e-01,5.48825242e-01,nan,nan,142,8.60498022e+01,0
18439,1152,7,2,0,1.33333333e+00,5.00000000e+10,5.10939934e-01,5.54350945e-01,nan,nan,142,8.60498022e+01,0
18440,1152,8,2,0,1.33333333e+00,5.00000000e+10,5.17494163e-01,5.57727502e-01,nan,nan,142,8.60498022e+01,0
18441,1152,9,2,0,1.33333333e+00,5.00000000e+10,5.22892668e-01,5.59446458e-01,nan,nan,142,8.60498022e+01,0
18442,1152,10,2,0,1.33333333e+00,5.00000000e+10,5.27267843e-01,5.59949747e-01,nan,nan,142,8.60498022e+01,0
18443,1152,11,2,0,1.33333333e+00,5.00000000e+10,5.30676829e-01,5.59580380e-01,nan,nan,142,8.60498022e+01,0
18444,1152,12,2,0,1.33333333e+00,5.00000000e+10,5.33084364e-01,5.58542485e-01,nan,nan,142,8.60498022e+01,0
18445,1152,13,2,0,1.33333333e+00,5.00000000e+10,5.34354470e-01,5.56874086e-01,nan,nan,142,8.60498022e+01,0
18446,1152,14,2,0,1.33333333e+00,5.00000000e+10,5.34274374e-01,5.54438479e-01,nan,nan,142,8.60498022e+01,0
18447,1152,15,2,0,1.33333333e+00,5.00000000e+10,5.32496159e-01,5.50927976e-01,nan,nan,142,8.60498022e+01,0
18448,1153,0,2,0,1.33333333e+00,5.00000000e+10,5.28629000e-01,5.45875713e-01,nan,nan,142,8.60498022e+01,0
18449,1153,1,2,0,1.33333333e+00,5.00000000e+10,5.22243174e-01,5.38690497e-01,nan,nan,142,8.60498022e+01,0
18450,1153,2,2,0,1.33333333e+00,5.00000000e+10,5.12904583e-01,5.28710820e-01,nan,nan,142,8.60498022e+01,0
18451,1153,3,2,0,1.33333333e+00,5.00000000e+10,5.00212895e-01,5.15264350e-01,nan,nan,142,8.60498022e+01,0
18452,1153,4,2,0,1.33333333e+00,5.00000000e+10,4.83840593e-01,4.97730346e-01,1.00000000e+00,5.02269654e-01,143,8.63020770e+01,0
18453,1153,5,2,0,1.33333333e+00,5.00000000e+10,4.63570100e-01,4.75601643e-01,nan,nan,143,8.63020770e+01,0
18454,1153,6,2,0,1.33333333e+00,5.00000000e+10,4.39326223e-01,4.48542314e-01,nan,nan,143,8.63020770e+01,0
18455,1153,7,2,0,1.33333333e+00,5.00000000e+10,4.11201451e-01,4.16436923e-01,nan,nan,143,8.63020770e+01,0
18456,1153,8,2,0,1.33333333e+00,5.00000000e+10,3.79472061e-01,3.79427597e-01,nan,nan,143,8.63020770e+01,0
18457,1153,9,2,0,1.33333333e+00,5.00000000e+10,3.44603583e-01,3.37935833e-01,nan,nan,143,8.63020770e+01,0
18458,1153,10,2,0,1.33333333e+00,5.00000000e+10,3.07244867e-01,2.92666934e-01,nan,nan,143,8.63020770e+01,0
18459,1153,11,2,0,1.33333333e+00,5.00000000e+10,2.68210706e-01,2.44596158e-01,nan,nan,143,8.63020770e+01,0
18460,1153,12,2,0,1.33333333e+00,5.00000000e+10,2.28453738e-01,1.94936902e-01,nan,nan,143,8.63020770e+01,0
18461,1153,13,2,0,1.33333333e+00,5.00000000e+10,1.89027010e-01,1.45092437e-01,nan,nan,143,8.63020770e+01,0
18462,1153,14,2,0,1.33333333e+00,5.00000000e+10,1.51061730e-01,9.65973424e-02,nan,nan,143,8.63020770e+01,0
18463,1153,15,2,0,1.33333333e+00,5.00000000e+10,1.15648018e-01,5.10447249e-02,nan,nan,143,8.63020770e+01,0
18464,1154,0,2,0,1.33333333e+00,5.00000000e+10,8.38811021e-02,1.00032612e-02,nan,nan,143,8.63020770e+01,0
18465,1154,1,2,0,1.33333333e+00,5.00000000e+10,5.67094859e-02,-2.50629952e-02,nan,nan,143,8.63020770e+01,0
18466,1154,2,2,0,1.33333333e+00,5.00000000e+10,3.49595212e-02,-5.28748779e-02,nan,nan,143,8.63020770e+01,0
18467,1154,3,2,0,1.33333333e+00,5.00000000e+10,1.92731171e-02,-7.24069014e-02,nan,nan,143,8.63020770e+01,0
18468,1154,4,2,0,1.33333333e+00,5.00000000e+10,1.00758513e-02,-8.29382424e-02,1.00000000e+00,1.08293824e+00,144,8.74748322e+01,0
18469,1154,5,2,0,1.33333333e+00,5.00000000e+10,7.55548192e-03,-8.40917773e-02,nan,nan,144,8.74748322e+01,0
18470,1154,6,2,0,1.33333333e+00,5.00000000e+10,1.16520033e-02,-7.58574652e-02,nan,nan,144,8.74748322e+01,0
18471,1154,7,2,0,1.33333333e+00,5.00000000e+10,2.20597276e-02,-5.85976997e-02,nan,nan,144,8.74748322e+01,0
18472,1154,8,2,0,1.33333333e+00,5.00000000e+10,3.82412017e-02,-3.30337810e-02,nan,nan,144,8.74748322e+01,0
18473,1154,9,2,0,1.33333333e+00,5.00000000e+10,5.94521216e-02,-2.14103087e-04,nan,nan,144,8.74748322e+01,0
18474,1154,10,2,0,1.33333333e+00,5.00000000e+10,8.47758252e-02,3.85341098e-02,nan,nan,144,8.74748322e+01,0
18475,1154,11,2,0,1.33333333e+00,5.00000000e+10,1.13165458e-01,8.16667022e-02,nan,nan,144,8.74748322e+01,0
18476,1154,12,2,0,1.33333333e+00,5.00000000e+10,1.43491541e-01,1.27494581e-01,nan,nan,144,8.74748322e+01,0
18477,1154,13,2,0,1.33333333e+00,5.00000000e+10,1.74592441e-01,1.74261808e-01,nan,nan,144,8.74748322e+01,0
18478,1154,14,2,0,1.33333333e+00,5.00000000e+10,2.05280130e-01,2.20218604e-01,nan,nan,144,8.74748322e+01,0
18479,1154,15,2,0,1.33333333e+00,5.00000000e+10,2.34528031e-01,2.63699980e-01,nan,nan,144,8.74748322e+01,0
